,File,File_Size,Creation_Date,File_Description,IFC_File_Name,IFC_Organization,IFC_Application,Location,latitude,longitude
4052,ST_Wall.ifc,0.041631699,,"ReferenceView_V1.2, 2,1","ODA IFC SDK 22.8, 22.1.10.541 - Exporter 21.2.1.0 - Alternate UI 21.2.1.0 Solibri IFC Optimizer, 
",Autodesk Revit 2022 (ENU)," 2022, Autodesk Revit 2022 (ENU), Revit
",,,
4053,SubtractionResultsInClosedWindow.ifc,0.008059502,,"CoordinationView, 2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013, 20140223_1515x64 - Exporter 2015.0.2014.0223 - Default UI, 
",,"2015,Autodesk Revit 2015 (CHS),Revit
",,,
4054,surface-curve-swept-area.ifc,0.003647804,,"
","
",Geometry Gym Ltd,"0.2.4.0,ssiRhinoIFC - Geometry Gym Plug-in for Rhino3d,ssiRhinoIFC
",,,
4055,surface-model.ifc,0.00596714,,"
","
",buildingSMART International,"1.0,IFC text editor,ifcTE
",,,
4056,surface-model_roundtrip.ifc,0.003314018,,"CoordinationView,2,1","IfcOpenShell 0.6.0b0,IfcOpenShell 0.6.0b0,
",buildingSMART International,"1.0,IFC text editor,ifcTE
",,,
4057,SurfaceCurveSweptAreaSolid_1.ifc,0.006406784,," 2,1","Processor version 5.0.0.0, Xbim.IO.MemoryModel, 
",Autodesk Revit 2020 (ENU),"2020,Autodesk Revit 2020 (ENU),Revit
",,,
4058,SurfaceCurveSweptAreaSolid_2.ifc,0.004248619,,"DesignTransferView_V1.0,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20160225_1515x64 - Exporter 17.0.416.0 - Alternate UI 17.12.14.0,
",Autodesk Revit 2017 (ENU),"2017,Autodesk Revit 2017 (ENU),Revit
",,,
4059,SurfaceCurveSweptAreaSolid_3.ifc,0.003647804,,"
","
",Geometry Gym Ltd,"0.2.4.0,ssiRhinoIFC - Geometry Gym Plug-in for Rhino3d,ssiRhinoIFC
",,,
4060,SurfaceCurveSweptAreaSolid_3_commented.ifc,0.027005196,,"
","
",Geometry Gym Ltd),"0.2.4.0,ssiRhinoIFC - Geometry Gym Plug-in for Rhino3d,ssiRhinoIFC*/
",,,
4061,SurfaceCurveSweptAreaSolid_4.ifc,0.004178047,," 2,1","Processor version 5.0.0.0, Xbim.IO.MemoryModel, 
",Autodesk Revit 2017 (ENU),"2017,Autodesk Revit 2017 (ENU),Revit
",,,
4062,SurfaceCurveSweptAreaSolid_6.ifc,0.009392738,Sat Jul 11 06:21:15 2020,"DesignTransferView_V1.0,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20190327_2315x64 - Exporter 20.0.0.377 - Alternate UI 20.0.0.377,
",,"2020,Autodesk Revit 2020 (ENU),Revit
","London, Greater London, England, United Kingdom",51.5073219,-0.1276474
4063,SurfaceCurveSweptAreaSolid_7.ifc,0.008365631,Sat Jul 18 09:35:56 2020,"DesignTransferView_V1.0,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20190327_2315x64 - Flexporter 1.0.0.0 - ,
",,"2020,Autodesk Revit 2020 (ENU),Revit
","London, Greater London, England, United Kingdom",51.5073219,-0.1276474
4064,surfaceMember.ifc,0.004958153,,"DesignTransferView_V1,2,1","
",Geometry Gym Pty Ltd,"0.0.20.0,ConsoleCreateSurfaceMember v1.0.0.0,ConsoleCreateSurfaceMember v1.0.0.0
",,,
4065,suspension.ifc,0.085080147,,"notYetAssigned,2,1","
",Geometry Gym Pty Ltd,"0.0.2.0,ggRhinoIFC - Geometry Gym Plug-in for Rhino3d,ggRhinoIFC
",,,
4066,SuspensionFootbridge.ifc,0.023033142,,"2,1","Adapted from Constructivity,Stefan Jaud,
",,,,,
4067,Svaleveien%208_Hus.ifc,11.52828026,,"CoordinationView_V2.0,ExchangeRequirementArchitecture,2,1","Vectorworks Architect 2018 SP1 Build 396115 64-Bit by Vectorworks, Inc.,Windows,
","Vectorworks, Inc,,,(#7,#8)","23_0_1_1,Vectorworks Architect 2018 SP1 (Build 396115) (64-Bit) by Vectorworks, Inc.,VW2301
",,,
4068,Sverchok%20library.blend.ifc,0.25433445,,"DesignTransferView,2,1","IfcOpenShell v0.7.0-93c5906a,BlenderBIM 0.0.211031,Nobody
",,,,,
4069,Sweeps_02.ifc,0.014365196,Sat Jul 04 12:06:22 2020,"CoordinationView_V2.0,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20191031_1115x64 - Exporter 20.1.0.1 - Alternate UI 20.1.0.1,
",,"2020,Autodesk Revit 2020 (ENU),Revit
",,,
4070,Sweeps_02_commented.ifc,0.21735096,Sat Jul 04 12:06:22 2020,"CoordinationView_V2.0,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20191031_1115x64 - Exporter 20.1.0.1 - Alternate UI 20.1.0.1,
",Autodesk Revit 2020 (ENU)),"2020,Autodesk Revit 2020 (ENU),Revit*/
",,,
4071,Sweep_02.ifc,0.03469944,Fri Mar 11 16:32:58 2022,"CoordinationView_V2.0,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20200210_1400x64 - Exporter 20.3.3.0 - Alternate UI 20.3.3.0,
",,"2020,Autodesk Revit 2020 (ENU),Revit
",,,
4072,Sweep_04.blend.ifc,0.03277874,,"CoordinationView_V2.0,2,1","IfcOpenShell v0.7.0-4c40fc16,BlenderBIM 0.0.220221,
",,"2020,Autodesk Revit 2020 (ENU),Revit
",,,
4073,sweet-home2.ifc,0.090538025,Sun Jun 03 11:09:13 2018,"DesignTransferView_V1.0,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20160225_1515x64 - Exporter 17.0.416.0 - Alternate UI 17.12.14.0,
",,"2017,Autodesk Revit 2017 (ENU),Revit
",,,
4074,swept-disk-solid-polygonal.ifc,0.003806114,,"DesignTransferView_V1,2,1","
",,,,,
4075,SweptDiskSolidPolygonal_1.ifc,0.003792763,,"DesignTransferView_V1,2,1","
",,,,,
4076,SweptDiskSolid_1.ifc,0.004303932,," 2,1","Xbim File Processor version 3.2.0.0, Xbim version 3.2.0.0, 
",,,,,
4077,SweptDiskSolid_2.ifc,0.002558708,," 2,1","Processor version 5.0.0.0, Xbim.IO.MemoryModel, 
",Trimble,"2017 Service Pack 6,Tekla Structures,Multi material modeling
",,,
4078,SweptDiskSolid_3.ifc,0.021107674,,"notYetAssigned,2,1","
",Geometry Gym Pty Ltd,"1.0.0.0,ggRhinoIFC - Geometry Gym Plug-in for Rhino3d,ggRhinoIFC
",,,
4079,SweptDiskSolid_4.ifc,0.003735542,,"DesignTransferView_V1,2,1","
",,,,,
4080,SweptExtrusion.ifc,0.004386902,,"CoordinationView_V2.0, QuantityTakeOffAddOnView,2,1","IFC Database Version:Work,Tekla Structures 2016 Service Pack 4, IFC Export Version: 4.0.0.0 Aug 12 2016,
",TestCorporation,"2016 Service Pack 4,Tekla Structures,Multi material modeling
",,,
4081,sweptsolid_basic_IFC4.ifc,0.005220413,,"
","
",buildingSMART International,"1.0,IFC text editor,ifcTE
",,,
4082,SWW-1.ifc,0.072899818,Sat Feb 13 11:31:29 2016,"CoordinationView, QuantityTakeOffAddOnView, FMHandOverView,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20150714_1515x64 - Exporter 16.3.0.0 - Alternate UI 16.3.0.0,
",,"2016,Autodesk Revit 2016 (ENU),Revit
",,,
4083,SWW-2.ifc,0.075212479,Sat Feb 27 22:46:25 2016,"CoordinationView, QuantityTakeOffAddOnView, FMHandOverView,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20150714_1515x64 - Exporter 16.3.0.0 - Alternate UI 16.3.0.0,
",,"2016,Autodesk Revit 2016 (ENU),Revit
",,,
4084,SWW-3.ifc,0.071973801,Sat Feb 27 22:47:54 2016,"CoordinationView, QuantityTakeOffAddOnView, FMHandOverView,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20150714_1515x64 - Exporter 16.3.0.0 - Alternate UI 16.3.0.0,
",,"2016,Autodesk Revit 2016 (ENU),Revit
",,,
4085,SWW-4.ifc,0.074875832,Sat Feb 27 22:48:51 2016,"CoordinationView, QuantityTakeOffAddOnView, FMHandOverView,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20150714_1515x64 - Exporter 16.3.0.0 - Alternate UI 16.3.0.0,
",,"2016,Autodesk Revit 2016 (ENU),Revit
",,,
4086,SWW-4_SB.ifc,0.172371864,Thu Mar 02 22:03:35 2017,",2,1","SWW,
",Lawrence Berkeley National Laboratory,"6,1.7.0,Space Boundary Tool,SBT
",,,
4087,SWW-5.ifc,0.0989151,Sat Feb 27 22:49:45 2016,"CoordinationView, QuantityTakeOffAddOnView, FMHandOverView,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20150714_1515x64 - Exporter 16.3.0.0 - Alternate UI 16.3.0.0,
",,"2016,Autodesk Revit 2016 (ENU),Revit
",,,
4088,SWW-5_SB.ifc,0.226573944,Thu Mar 02 22:12:15 2017,",2,1","SWW,
",Lawrence Berkeley National Laboratory,"67,1.7.0,Space Boundary Tool,SBT
",,,
4089,SYSInclude.ifc,0.236461639,,,,,,,,
4090,SystemDraftBoilerWithManifold.ifc,6.517486572,,"CoordinationView,2,1","DDS-IFC v2.0,DDS-CAD PREREL Version 13 Win32 build 4/3-2017,DDS
",DDS,"Version 13 Win32 build 4/3-2017,DDS-CAD (PREREL),DDS-CAD (PREREL) Version 13 Win32 build 4/3-2017
",,,
4091,SystemDraftBoilerWithPump.ifc,26.07387543,,"CoordinationView,2,1","DDS-IFC v2.0,DDS-CAD PREREL Version 13 Win32 build 25/4-2017,DDS
",DDS,"Version 13 Win32 build 25/4-2017,DDS-CAD (PREREL),DDS-CAD (PREREL) Version 13 Win32 build 25/4-2017
",,,
4092,System_CCUH.ifc,0.008929253,,,,,,,,
4093,T000AA11FS.ifc,0.006435394,,"IFC4X1,2,1","IfcAlignment,
",TUM,"RTM,TUM Open Infra Platform 2017,OIP
",,,
4094,t2-bal-ex-modele-b.ifc,12.63938713,Thu Aug 31 10:43:33 2017,"CoordinationView_V2.0, QuantityTakeOffAddOnView,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20160225_1515x64 - Exporter 17.0.416.0 - Alternate UI 17.12.14.0,
",,"2017,Autodesk Revit 2017 (FRA),Revit
","Bim Market, شارع النيل الابيض, ميت عقبة, الجيزة, 12658, مصر",30.0664388,31.199396
4095,T24UR820DS%20UNDER-COUNTER%20DOUBLE%20DRAWER%20REFRIGERATOR.ifc,0.073412895,,"CoordinationView_V2.0,
","
",Graphisoft,"18.0.0,ArchiCAD-64,
",,,
4096,T3070.ifc,0.043298721,,"CoordinationView,2,1","IfcOpenShell 0.6.0a1,IfcOpenShell 0.6.0a1,
",uncreatednet,"0.19 build 16149 (Git),FreeCAD,118df2cf_ed21_438e_a41
",,,
4097,tableX.ifc,0.008276939,,"CoordinationView,2,1","Autodesk Revit Architecture 2010 - 1.0,20090317_2115x64,
",,"2010,Autodesk Revit Architecture 2010,Revit
",,,
4098,TABS.ifc,0.004150391,,,,,,,,
4099,TAB_CON_FRE_IN_LOCO.ifc,0.00675106,,"CoordinationView,2,1","IfcOpenShell 0.6.0b0,IfcOpenShell 0.6.0b0,
",,"0.19 build 24276 (Git),FreeCAD,118df2cf_ed21_438e_a41
",,,
4100,TAB_CON_PREMOLDADO_FRE_10.ifc,0.109053612,,"CoordinationView,2,1","IfcOpenShell 0.6.0b0,IfcOpenShell 0.6.0b0,
",,"0.19 build 24276 (Git),FreeCAD,118df2cf_ed21_438e_a41
",,,
4101,TAB_CON_PREMOLDADO_FRE_12.ifc,0.129746437,,"CoordinationView,2,1","IfcOpenShell 0.6.0b0,IfcOpenShell 0.6.0b0,
",,"0.19 build 24276 (Git),FreeCAD,118df2cf_ed21_438e_a41
",,,
4102,TAB_CON_PRE_FRE_8.ifc,0.087753296,,"CoordinationView,2,1","IfcOpenShell 0.6.0b0,IfcOpenShell 0.6.0b0,
",,"0.19 build 24276 (Git),FreeCAD,118df2cf_ed21_438e_a41
",,,
4103,TAB_CON__PREMOLDADO_FRE_18.ifc,0.245950699,,"CoordinationView,2,1","IfcOpenShell 0.6.0b0,IfcOpenShell 0.6.0b0,
",,"0.19 build 24276 (Git),FreeCAD,118df2cf_ed21_438e_a41
",,,
4104,tagus.ifc,18.77578259,Mon Aug 25 17:00:14 2014,"CoordinationView,2,1","The EXPRESS Data Manager Version 5.01.0100.02.64mod : 6 Jun 2012,20130722_2115x64 - Exporter 2014.0.2013.0722 - Default UI,
",,"2014,Autodesk Revit 2014 (ENU),Revit
",,,
4105,TallBuilding.ifc,0.587948799,Fri Nov 27 09:24:01 2020,"CoordinationView_V2.0, QuantityTakeOffAddOnView,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,21.1.10.26 - Exporter 21.1.10.26 - Alternate UI 21.1.10.26,
","// ORGANIZATION/NAME //,// ORGANIZATION/DESCRIPTION //","2021,Autodesk Revit 2021 (ENU),Revit
","Boston, Suffolk County, Massachusetts, United States",42.3554334,-71.060511
4106,TALO2000_Building_Component_Classification_ENG.ifc,0.009560585,,"CoordinationView,2,1","IfcOpenShell 0.6.0b0,IfcOpenShell 0.6.0b0,
",,,,,
4107,TALO2000_Hankenimikkeist%C3%83%C2%B6_FIN.ifc,0.009646416,,"CoordinationView,2,1","IfcOpenShell 0.6.0b0,IfcOpenShell 0.6.0b0,
",,,,,
4108,task2.ifc,0.138169289,,"
","
","BLIS,,,","Microsoft Visio,
",,,
4109,task3.ifc,0.045223236,,"
","
","Graphisoft, , ","ArchiCAD, ArchiCAD 6.5 (Graphisoft), 6.5, #8
",,,
4110,task4.ifc,0.034592628,,"
","
","BLIS,,,","Microsoft Visio,
",,,
4111,tasks.ifc,0.017793655,,"
","
",buildingSMART,"0.7,Constructivity,CONSTRUCTIVITY
",,,
4112,Tausendpfund_FLUX_ModellwithRooms2018version.ifc,0.432759285,Thu May 11 16:17:16 2017,"CoordinationView_V2.0,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20170421_2315x64 - Exporter 18.0.1.2 - Alternate UI 18.0.1.2,
",,"2018,Autodesk Revit 2018 (ENU),Revit
","East First Street Dog Park, City Point, South Boston, Boston, Suffolk County, Massachusetts, United States",42.3383846,-71.0316486021392
4113,Technisch_Instituut_Sint_Michiel.ifc,133.9602194,,"CoordinationView_V2.0,ExchangeRequirementStructural, SurfaceGeometry,2,1","IFC Database Version:Work,Tekla Structures 20.0 Service Release 3, IFC Export Version: 4.0.0.0 May 12 2014,
",Tekla,"20.0 Service Release 3,Tekla Structures,Multi material modeling
",,,
4114,TEKLA%20AKTARILAN%20IFC.ifc,0.032671928,,"CoordinationView,2,1","IFC Database Version:Work,Tekla Structures 18.1 Build:1383/20.8.2014, IFC Export Version: 309Mar 29 2012,
",Tekla,"18.1,Tekla Structures,Multi material modeling
",,,
4115,Tekla%20House%20Architectural.ifc,3.597005844,,"CoordinationView,OptionFilter: ,2,1","PreProc - EDM 5.0,ArchiCAD 14.00 Release 1. Mac Build Number of the Ifc 2x3 interface: 3269,The authorising person
",Undefined,"14.0,ArchiCAD 14.0,ArchiCAD
",,,
4116,Tekla%20House%20No%20Rebar%2C%2020110114.ifc,26.47621346,,"PresentationView, QuantityTakeOffAddOnView,2,1","EXPRESS Data Manager version:20070116,Tekla Structures 16.1 Build:633853/1.11.2010, IFC Export Version:136/May  3 2010,
",Tekla,"16.1,Tekla Structures,Multi material modeling
",,,
4117,Tekla3.ifc,3.777381897,,"CoordinationView_V2.0, QuantityTakeOffAddOnView,2,1","IFC Database Version:Work,Tekla structures 21.0 Service Release 1, IFC Export Version: 4.0.0.0 Apr 27 2015,
",Tekla,"21.0 Service Release 1,Tekla Structures,Multi material modeling
",,,
4118,TeklaModell.ifc,0.425602913,,"CoordinationView_V2.0, QuantityTakeOffAddOnView, OptionBaseQuantities:On, OptionGridExport:On, OptionAssemblies:Off, OptionBolts:On, OptionRebars:On, OptionPourObjects:Off, OptionWelds:Off, OptionSurfaceTreatments:On, OptionLocationBy:0, OptionViewColors:Off, OptionSectionedSpine:Off, OptionPropertySets:On, OptionExport all:Off,2,1","IFC Database Version: Work,Tekla Structures 2020, IFC Export Version: 4.0.0.0 Mar  5 2020,
",Trimble,"2020,Tekla Structures,Multi material modeling
",,,
4119,TeklaModellv440_klassifisert.ifc,0.419444084,,"CoordinationView_V2.0, QuantityTakeOffAddOnView,OptionBaseQuantities:On,OptionGridExport:On,OptionAssemblies:Off,OptionBolts:On,OptionRebars:On,OptionPourObjects:Off,OptionWelds:Off,OptionSurfaceTreatments:On,OptionLocationBy:0,OptionViewColors:Off,OptionSectionedSpine:Off,OptionPropertySets:On,OptionExport all:Off, 2,1","IFC Database Version: Work, Tekla Structures 2020, IFC Export Version: 4.0.0.0 Mar  5 2020, 
",BuildingPoint-Scandinavia,"2,0.1,Tekla V440,Tekla-V440
",,,
4120,teklateste1.ifc,11.60238743,,"CoordinationView_V2.0, QuantityTakeOffAddOnView,2,1","IFC Database Version:Work,Tekla Structures Educational 2017 Service Pack 2, IFC Export Version: 4.0.0.0 May 16 2017,
",Trimble,"2017 Service Pack 2,Tekla Structures Educational,Multi material modeling
",,,
4121,Template.ifc,0.003292084,,"2,1","IfcPlusPlus,
",,,,,
4122,tent2.ifc,1.030644417,Tue Dec 04 12:22:11 2018,"CoordinationView_V2.0,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20180328_1600x64 - Exporter 19.0.1.1 - Alternate UI 19.0.1.1,
",,"2019,Autodesk Revit 2019 (ENU),Revit
","Boston, Suffolk County, Massachusetts, United States",42.3554334,-71.060511
4123,terrain-and-alignment-ifcalignment1x0.ifc,0.390432358,,"IFC4X1,2,1","IfcAlignment,
",TUM,"RTM,TUM Open Infra Platform 2017,OIP
",,,
4124,terrain-and-alignment-ifcalignment1x1.ifc,0.51825428,,"IFC4X1,2,1","IfcAlignment,
",TUM,"RTM,TUM Open Infra Platform 2017,OIP
",,,
4125,terrain-and-alignment.ifc,0.518062592,,"IFC4X1,2,1","IfcAlignment,
",TUM,"RTM,TUM Open Infra Platform 2017,OIP
",,,
4126,terrain-surface.ifc,0.178647041,,"2,1","BuildingSmart IfcKit by Constructivity,IfcDoc 12.0.0.0,
",TUM,"RTM,TUM Open Infra Platform 2017,OIP
",,,
4127,tesselated_faceset.ifc,0.135746002,,"CoordinationView,2,1","IfcOpenShell 0.5.0-dev,IfcOpenShell 0.5.0-dev,
",IfcOpenShell,"0.5.0-dev,IfcOpenShell,IfcOpenShell
",,,
4128,tessellated-item.ifc,0.005104065,,"
","
",buildingSMART International,"1.0,IFC text editor,ifcTE
",,,
4129,tessellation-with-blob-texture.ifc,0.030407906,,"2,1","Constructivity 0.9.8.3,Constructivity 0.9.8.3,
",,,,,
4130,tessellation-with-blob-texture.ifc.ifc,0.03040123,,"2,1","Constructivity 0.9.8.3,Constructivity 0.9.8.3,
",,,,,
4131,tessellation-with-blob-texture_roundtrip.ifc,0.019403458,,"CoordinationView,2,1","IfcOpenShell 0.6.0b0,IfcOpenShell 0.6.0b0,
",,,,,
4132,tessellation-with-image-texture.ifc,0.017792702,,"2,1","Constructivity 0.9.8.3,Constructivity 0.9.8.3,
",,,,,
4133,tessellation-with-image-texture.ifc.ifc,0.017786026,,"2,1","Constructivity 0.9.8.3,Constructivity 0.9.8.3,
",,,,,
4134,tessellation-with-image-texture_roundtrip.ifc,0.019403458,,"CoordinationView,2,1","IfcOpenShell 0.6.0b0,IfcOpenShell 0.6.0b0,
",,,,,
4135,tessellation-with-individual-colors.ifc,0.002573967,,"notYetAssigned,2,1","
",Geometry Gym Pty Ltd,"1.0.0.0,ggRhinoIFC - Geometry Gym Plug-in for Rhino3d,ggRhinoIFC
",,,
4136,tessellation-with-pixel-texture.ifc,0.760386467,,"2,1","Constructivity 2016.02.09,Constructivity 2016.02.09,
",,,,,
4137,tessellation-with-pixel-texture.ifc.ifc,0.767781258,,"2,1","Constructivity 0.9.8.3,Constructivity 0.9.8.3,
",,,,,
4138,tessellation-with-pixel-texture_roundtrip.ifc,0.019403458,,"CoordinationView,2,1","IfcOpenShell 0.6.0b0,IfcOpenShell 0.6.0b0,
",,,,,
4139,tessellation_faceset_1_IFC4.ifc,0.005105019,,"
","
",buildingSMART International,"1.0,IFC text editor,ifcTE
",,,
4140,tessellation_faceset_2_IFC4.ifc,0.011257172,,"ReferenceView_V1,2,1","
",,,,,
4141,test%202%20objects_02.ifc,0.004333496,,"CoordinationView,2,1","IfcOpenShell 0.6.0b0,IfcOpenShell 0.6.0b0,
",uncreatednet,"0.19 build 19048 (Git),FreeCAD,118df2cf_ed21_438e_a41
",,,
4142,Test%20Building%201.ifc,0.031667709,,"CoordinationView_V2.0, 2,1","cadwork,
","Cadwork Informatik AG, CH - 4051 Basel","1.0,cadwork,
",,,
4143,Test%20Model-1.ifc,0.273283958,Mon Feb 01 18:49:02 2016,"CoordinationView,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20150220_1215x64 - Exporter 16.0.428.0 - Default UI,
",,"2016,Autodesk Revit 2016 (ENU),Revit
",,,
4144,test-01.ifc,0.394879341,,"no view,2,1","C:\\Users\\manfred\\Desktop\\Outbox\\mozman-test-01.ifc,
",No Organization,"2019.1,Allplan,Allplan
",,,
4145,test.ifc,51.28415012,,"Design_Transfer_View, SurfaceGeometryAddOnView,ExchangeRequirementArchitecture,OptionElements to export: Visible elements on all stories,OptionPartial Structure Display: Entire Model,OptionIFC Domain: All,OptionStructural Function: All Elements,OptionConvert Grid elements: On,OptionConvert IFC Annotations and ARCHICAD 2D elements: Off,OptionConvert 2D symbols of Doors and Windows: Off,OptionExport geometries that Participates in Collision Detection only: Off,OptionSplit complex elements: Off,OptionMaterial Preservation: Never explode,OptionIFC Site Location: At Project Origin,OptionCurtain Wall export mode: Single Element,OptionRailing export mode: Single Element,OptionStair export mode: Single Element,OptionProperties To Export: Current Scheme properties only,OptionSpace containment: Off,OptionBounding Box: Off,OptionGeometry to type objects: Off,OptionElement Properties: Off,OptionBuilding Material Properties: Off,OptionElement Parameters: Off,OptionComponent Parameters: Off,OptionIFC Base Quantities: Off,OptionDoor Window Parameters: Off,OptionIFC Space boundaries: Off,OptionARCHICAD Zone Categories as IFC Space classification data: Off,OptionElement Classifications: Off,2,1","The EXPRESS Data Manager Version 5.02.0100.09 : 26 Sep 2013,IFC file generated by GRAPHISOFT ARCHICAD 24.0.0 CHE FULL Windows version IFC add-on version: 6004 CHE FULL.,Suter Mario
",Graphisoft,"24.0.0,ARCHICAD,IFC add-on version: 6004 CHE FULL
",,,
4146,test.ifc.ifc,1.342974663,,"ArchiCAD 11.00 Release 1 generated IFC file.,Build Number of the Ifc 2x3 interface: 63090 13-06-2008\X\0A,2,1","PreProc - EDM 4.5.0033,Windows System,The authorising person
","Karl-Heinz Haefele,Forschungszentrum Karlsruhe,,","11.0,ArchiCAD 11.0,ArchiCAD
","Karlsruhe, Baden-Württemberg, Deutschland",49.0068705,8.4034195
4147,test.ifc.ifc.ifc,1.342974663,,"ArchiCAD 11.00 Release 1 generated IFC file.,Build Number of the Ifc 2x3 interface: 63090 13-06-2008\X\0A,2,1","PreProc - EDM 4.5.0033,Windows System,The authorising person
","Karl-Heinz Haefele,Forschungszentrum Karlsruhe,,","11.0,ArchiCAD 11.0,ArchiCAD
","Karlsruhe, Baden-Württemberg, Deutschland",49.0068705,8.4034195
4148,test01.ifc,3.877400398,,"CoordinationView, SpaceBoundary2ndLevelAddOnView,OptionFilter: ,2,1","PreProc - EDM 5.0,ArchiCAD 14.00 Release 1. Windows Build Number of the Ifc 2x3 interface: 3427,The authorising person
",KIT,"14.0,ArchiCAD 14.0,ArchiCAD
",,,
4149,test02.ifc,3.155739784,,"ArchiCAD 11.00 Release 1 generated IFC file.,Build Number of the Ifc 2x3 interface: 63049 14-06-2007\X\0A,2,1","PreProc - EDM 4.5.0033,Windows System,The authorising person
","Karl-heinz Haefele,Forschungszentrum Karlsruhe,,","10.0,ArchiCAD 10.0,ArchiCAD
","Karlsruhe, Baden-Württemberg, Deutschland",49.0068705,8.4034195
